date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3
2024-04-27T09:00:00+00:00,Delhi,IN,4,28.18,68.03,140.19,7.03,10.85,350.48,0.73,5.51
2024-04-27T10:00:00+00:00,Delhi,IN,4,27.33,65.95,140.19,8.31,12.04,360.49,0.79,5.51
2024-04-27T11:00:00+00:00,Delhi,IN,3,27.33,64.76,138.76,11.82,14.78,393.87,0.91,6.08
2024-04-27T12:00:00+00:00,Delhi,IN,3,27.22,64.05,130.18,16.28,17.17,440.6,0.76,6.84
2024-04-27T13:00:00+00:00,Delhi,IN,3,34.03,73.75,113.01,30.5,30.99,640.87,0.3,10.77
2024-04-27T14:00:00+00:00,Delhi,IN,3,49.53,96.7,87.98,49.35,58.65,1001.36,0,17.73
2024-04-27T15:00:00+00:00,Delhi,IN,4,59.99,114.58,76.53,52.78,77.25,1148.22,0,21.53
2024-04-27T16:00:00+00:00,Delhi,IN,4,62.84,114.08,75.82,41.47,63.9,1121.52,0,23.56
2024-04-27T17:00:00+00:00,Delhi,IN,4,73.47,122.1,65.09,42.5,51.98,1361.85,0,27.36
2024-04-27T18:00:00+00:00,Delhi,IN,5,75.04,121.11,57.22,45.93,46.73,1441.96,0,26.6
2024-04-27T19:00:00+00:00,Delhi,IN,4,70.3,111.5,47.92,48.67,42.44,1375.2,0,23.31
2024-04-27T20:00:00+00:00,Delhi,IN,5,76.35,116.95,36.48,50.04,44.35,1455.31,0,23.56
2024-04-27T21:00:00+00:00,Delhi,IN,5,88.08,130.75,25.75,52.09,49.59,1602.17,0.01,24.57
2024-04-27T22:00:00+00:00,Delhi,IN,5,104.54,152.9,14.84,60.32,57.22,1815.8,0.15,26.35
2024-04-27T23:00:00+00:00,Delhi,IN,5,121.2,177,5.54,68.55,61.99,2029.42,1.24,28.12
2024-04-28T00:00:00+00:00,Delhi,IN,5,131.61,194.59,0.88,69.23,61.99,2162.93,5.7,30.4
2024-04-28T01:00:00+00:00,Delhi,IN,5,141.91,212.2,0.3,65.12,65.8,2429.96,18.1,36.98
2024-04-28T02:00:00+00:00,Delhi,IN,5,173.47,257.94,4.65,65.8,81.06,3231.05,44.7,48.64
2024-04-28T03:00:00+00:00,Delhi,IN,5,203.26,297.48,19.31,90.48,94.41,3952.03,54.54,53.7
2024-04-28T04:00:00+00:00,Delhi,IN,5,163.49,235.94,61.51,108.3,103,3017.43,17.43,41.04
2024-04-28T05:00:00+00:00,Delhi,IN,5,163.43,231.56,128.75,101.45,117.3,2803.8,8.49,38.5
2024-04-28T06:00:00+00:00,Delhi,IN,5,192.03,260.48,271.8,82.25,127.79,2696.99,4.3,37.49
2024-04-28T07:00:00+00:00,Delhi,IN,5,61.26,98.23,208.85,20.39,44.35,774.38,1.2,10.39
2024-04-28T08:00:00+00:00,Delhi,IN,4,39.73,73.29,177.38,11.65,23.84,487.33,0.52,6.08
2024-04-28T09:00:00+00:00,Delhi,IN,4,32.48,64.01,157.36,11.14,19.79,427.25,0.25,5.26
2024-04-28T10:00:00+00:00,Delhi,IN,4,28.28,58.56,141.62,10.88,17.17,397.21,0.22,4.94
2024-04-28T11:00:00+00:00,Delhi,IN,3,28.69,59.34,137.33,12,17.17,407.22,0.41,5.19
2024-04-28T12:00:00+00:00,Delhi,IN,3,30.14,61.52,134.47,13.88,17.88,433.92,0.41,5.76
2024-04-28T13:00:00+00:00,Delhi,IN,4,57.29,101.76,78.68,58.95,38.15,1281.74,0.44,17.23
2024-04-28T14:00:00+00:00,Delhi,IN,5,109.66,179,13.95,101.45,69.62,2563.48,1.76,34.45
2024-04-28T15:00:00+00:00,Delhi,IN,5,154.96,246.35,0.12,100.08,91.55,3417.97,16.09,47.62
2024-04-28T16:00:00+00:00,Delhi,IN,5,190.99,298.15,0,95.96,104.9,3952.03,27.27,56.74
2024-04-28T17:00:00+00:00,Delhi,IN,5,206.27,319.19,0,94.59,106.81,4058.84,29.95,58.26
2024-04-28T18:00:00+00:00,Delhi,IN,5,182.42,290.4,0,86.37,90.6,3578.19,25.48,49.14
2024-04-28T19:00:00+00:00,Delhi,IN,5,141.51,235.5,0.03,74.03,71.53,2803.8,17.21,36.98
2024-04-28T20:00:00+00:00,Delhi,IN,5,119.75,201.38,0.18,62.38,64.85,2323.15,11.06,32.93
2024-04-28T21:00:00+00:00,Delhi,IN,5,105.57,171.94,1.07,52.78,59.6,1922.61,5.14,30.65
2024-04-28T22:00:00+00:00,Delhi,IN,5,100.68,152.92,2.55,48.67,55.79,1735.69,2.57,29.89
2024-04-28T23:00:00+00:00,Delhi,IN,5,109.47,157.84,1.11,48.67,58.65,1842.5,4.64,30.91
2024-04-29T00:00:00+00:00,Delhi,IN,5,126.27,176.71,0.14,50.04,66.76,2109.53,11.4,33.44
2024-04-29T01:00:00+00:00,Delhi,IN,5,159.36,220.78,0.16,54.15,82.02,2777.1,28.39,42.05
2024-04-29T02:00:00+00:00,Delhi,IN,5,224.88,309.81,3.26,67.86,113.49,4165.65,66.16,58.77
2024-04-29T03:00:00+00:00,Delhi,IN,5,276.33,373.88,16.63,113.79,143.05,5180.36,78.68,65.86
2024-04-29T04:00:00+00:00,Delhi,IN,5,204.37,269.55,58.65,139.83,164.03,3471.37,23.92,45.6
2024-04-29T05:00:00+00:00,Delhi,IN,5,202.63,262.58,128.75,141.2,175.48,3177.64,12.96,42.05
2024-04-29T06:00:00+00:00,Delhi,IN,5,205.07,256.52,248.91,119.27,167.85,2670.29,5.98,37.49
2024-04-29T07:00:00+00:00,Delhi,IN,5,83.92,113.52,226.02,36.67,68.66,881.2,1.96,13.05
2024-04-29T08:00:00+00:00,Delhi,IN,5,48.53,78.38,194.55,13.02,23.6,494,0.84,7.54
2024-04-29T09:00:00+00:00,Delhi,IN,4,38.66,69.92,174.52,10.11,16.45,427.25,0.72,6.4
2024-04-29T10:00:00+00:00,Delhi,IN,4,38.05,70.07,168.8,10.88,17.17,427.25,0.73,6.02
2024-04-29T11:00:00+00:00,Delhi,IN,4,41.75,74.92,167.37,14.74,20.5,473.98,0.81,6.46
2024-04-29T12:00:00+00:00,Delhi,IN,4,35.94,70.76,145.91,18.85,20.03,500.68,0.78,6.97
2024-04-29T13:00:00+00:00,Delhi,IN,3,40.46,80.34,105.86,38.73,30.28,834.47,0.44,12.79
2024-04-29T14:00:00+00:00,Delhi,IN,4,70.02,119.33,80.11,57.58,51.98,1401.9,0.01,23.31
2024-04-29T15:00:00+00:00,Delhi,IN,5,101.88,160.54,73.67,62.38,68.66,1815.8,0,30.91
2024-04-29T16:00:00+00:00,Delhi,IN,5,112.64,180.16,68.66,61.69,70.57,1869.2,0,33.44
2024-04-29T17:00:00+00:00,Delhi,IN,5,107.92,174.05,70.81,54.15,61.99,1682.28,0,31.92
2024-04-29T18:00:00+00:00,Delhi,IN,5,87.99,138.93,77.96,41.13,50.07,1255.04,0,26.85
2024-04-29T19:00:00+00:00,Delhi,IN,4,51.66,90.11,79.39,26.05,35.29,761.03,0,20.01
2024-04-29T20:00:00+00:00,Delhi,IN,3,37.29,74.56,69.38,23.65,31.47,654.22,0,19.76
2024-04-29T21:00:00+00:00,Delhi,IN,3,34.22,70.15,63.66,24.33,32.9,647.54,0,20.77
2024-04-29T22:00:00+00:00,Delhi,IN,3,36.86,71.15,55.79,25.36,33.38,700.95,0,22.8
2024-04-29T23:00:00+00:00,Delhi,IN,3,40.37,73.6,46.49,27.08,32.9,767.71,0,24.57
2024-04-30T00:00:00+00:00,Delhi,IN,3,44.19,76.82,37.91,31.19,33.38,847.82,0,26.6
2024-04-30T01:00:00+00:00,Delhi,IN,4,55.31,91.42,23.6,41.81,38.62,1108.17,0.94,31.16
2024-04-30T02:00:00+00:00,Delhi,IN,5,77.85,124.2,18.95,49.35,50.54,1655.58,13.97,39.52
2024-04-30T03:00:00+00:00,Delhi,IN,5,95.69,147.77,35.41,58.95,60.56,2056.12,23.69,43.06
2024-04-30T04:00:00+00:00,Delhi,IN,5,86.01,125.43,98.71,50.04,69.62,1468.66,10.39,33.44
2024-04-30T05:00:00+00:00,Delhi,IN,5,99.15,133.8,183.11,38.73,74.39,1268.39,4.75,30.15
2024-04-30T06:00:00+00:00,Delhi,IN,5,112.65,143.35,266.08,29.82,75.34,1161.58,2.51,29.13
2024-04-30T07:00:00+00:00,Delhi,IN,5,42.18,61.56,203.13,11.65,28.61,547.41,1.23,11.78
2024-04-30T08:00:00+00:00,Delhi,IN,5,25.34,41.86,180.24,9.68,19.07,423.91,1.17,7.16
2024-04-30T09:00:00+00:00,Delhi,IN,4,21.97,38.02,175.95,10.11,17.64,407.22,1.22,6.33
2024-04-30T10:00:00+00:00,Delhi,IN,4,19.9,35.83,168.8,10.71,16.69,400.54,1.2,6.14
2024-04-30T11:00:00+00:00,Delhi,IN,4,18.88,35.16,161.65,13.19,16.93,417.23,1.27,6.33
2024-04-30T12:00:00+00:00,Delhi,IN,4,17.84,34.99,150.2,16.62,17.4,447.27,1.1,6.71
2024-04-30T13:00:00+00:00,Delhi,IN,3,45.04,77.44,90.12,65.12,38.15,1321.79,1.61,18.75
2024-04-30T14:00:00+00:00,Delhi,IN,5,100.39,159.44,21.64,115.16,69.62,2616.88,0.57,36.98
2024-04-30T15:00:00+00:00,Delhi,IN,5,150.8,231.27,0.93,113.79,91.55,3417.97,10.73,49.65
2024-04-30T16:00:00+00:00,Delhi,IN,5,201.77,302.49,0.01,106.93,113.49,4165.65,27.49,67.89
2024-04-30T17:00:00+00:00,Delhi,IN,5,236.18,351.8,0,104.19,131.61,4646.3,40.68,87.14
2024-04-30T18:00:00+00:00,Delhi,IN,5,223.99,335.08,0,104.19,125.89,4432.68,44.26,86.13
2024-04-30T19:00:00+00:00,Delhi,IN,5,156.33,241.34,0,93.22,93.46,3311.16,32.63,66.88
2024-04-30T20:00:00+00:00,Delhi,IN,5,103.55,164.93,0.17,74.71,64.85,2269.74,14.75,51.17
2024-04-30T21:00:00+00:00,Delhi,IN,4,72.14,115.82,8.23,55.52,47.21,1575.47,1.93,37.49
2024-04-30T22:00:00+00:00,Delhi,IN,3,34.07,60.51,80.11,23.99,30.52,727.65,0,21.03
2024-04-30T23:00:00+00:00,Delhi,IN,3,30.03,50.88,97.27,19.19,29.33,594.14,0,19.25
2024-05-01T00:00:00+00:00,Delhi,IN,3,32.37,52.06,100.14,20.73,32.42,614.17,0,20.01
2024-05-01T01:00:00+00:00,Delhi,IN,3,39.65,61.55,94.41,27.76,38.62,761.03,0.08,22.55
2024-05-01T02:00:00+00:00,Delhi,IN,4,52.25,80.79,87.26,39.41,48.64,1054.76,2.49,26.85
2024-05-01T03:00:00+00:00,Delhi,IN,4,62.11,95.53,94.41,45.93,58.17,1268.39,6.76,28.37
2024-05-01T04:00:00+00:00,Delhi,IN,4,64.41,97.14,127.32,42.84,63.9,1188.28,6.93,26.6
2024-05-01T05:00:00+00:00,Delhi,IN,4,73.96,105.75,177.38,37.01,66.76,1108.17,4.92,26.09
2024-05-01T06:00:00+00:00,Delhi,IN,5,80.08,108.73,234.6,28.45,61.99,1001.36,2.93,24.83
2024-05-01T07:00:00+00:00,Delhi,IN,5,29.26,49.58,181.67,9.85,20.5,480.65,1.26,9.12
2024-05-01T08:00:00+00:00,Delhi,IN,4,17.66,34.02,161.65,8.05,13.83,400.54,1.16,5.64
2024-05-01T09:00:00+00:00,Delhi,IN,4,15.73,28.39,160.22,8.31,12.99,407.22,1.15,5.19
2024-05-01T10:00:00+00:00,Delhi,IN,4,15.35,25.16,161.65,9,12.99,423.91,1.1,5.19
2024-05-01T11:00:00+00:00,Delhi,IN,4,17.04,25.51,163.08,11.14,14.42,460.62,1.09,5.95
2024-05-01T12:00:00+00:00,Delhi,IN,4,18.32,26.94,157.36,13.88,15.5,500.68,0.89,6.71
2024-05-01T13:00:00+00:00,Delhi,IN,3,25.2,38.01,131.61,28.45,25.51,720.98,0.53,10.89
2024-05-01T14:00:00+00:00,Delhi,IN,3,36.44,56.12,101.57,39.07,36.72,988.01,0.01,16.97
2024-05-01T15:00:00+00:00,Delhi,IN,3,44.36,68.93,86.55,40.1,41.48,1121.52,0,21.28
2024-05-01T16:00:00+00:00,Delhi,IN,4,51.62,78.84,78.68,41.47,45.78,1214.98,0,24.57
2024-05-01T17:00:00+00:00,Delhi,IN,4,53.96,81.5,76.53,40.1,46.25,1214.98,0,25.84
2024-05-01T18:00:00+00:00,Delhi,IN,3,48.47,72.13,82.25,35.64,41.01,1054.76,0,23.31
2024-05-01T19:00:00+00:00,Delhi,IN,3,41.42,59.45,91.55,29.82,36.72,847.82,0,20.27
2024-05-01T20:00:00+00:00,Delhi,IN,3,42.63,58.29,92.98,26.73,36.72,794.41,0,20.77
2024-05-01T21:00:00+00:00,Delhi,IN,3,45.97,61.1,90.84,25.7,36.72,801.09,0,21.79
2024-05-01T22:00:00+00:00,Delhi,IN,4,50.12,65.72,84.4,25.36,35.76,834.47,0,23.31
2024-05-01T23:00:00+00:00,Delhi,IN,4,55.08,71.55,75.1,26.39,35.29,894.55,0,24.57
2024-05-02T00:00:00+00:00,Delhi,IN,4,61.15,79.11,64.37,30.16,36.72,988.01,0,26.35
2024-05-02T01:00:00+00:00,Delhi,IN,4,73.8,97.18,47.92,41.81,43.87,1241.68,0.3,30.65
2024-05-02T02:00:00+00:00,Delhi,IN,5,97.15,131.21,36.84,55.52,56.27,1762.39,8.05,38.5
2024-05-02T03:00:00+00:00,Delhi,IN,5,108.03,145.81,53.64,61.01,63.9,1976.01,16.09,40.02
2024-05-02T04:00:00+00:00,Delhi,IN,5,81.67,108.51,107.29,46.61,61.99,1388.55,8.38,29.39
2024-05-02T05:00:00+00:00,Delhi,IN,5,81.38,106.36,163.08,37.01,62.94,1214.98,4.81,26.85
2024-05-02T06:00:00+00:00,Delhi,IN,5,82.09,105.62,220.3,28.79,59.13,1054.76,2.71,24.57
2024-05-02T07:00:00+00:00,Delhi,IN,5,38.51,51.62,203.13,11.31,25.27,554.08,1.22,11.02
2024-05-02T08:00:00+00:00,Delhi,IN,5,29.6,40.43,194.55,9.85,18.6,480.65,1.12,8.49
2024-05-02T09:00:00+00:00,Delhi,IN,5,29.06,39.9,194.55,10.37,18.12,473.98,1.09,8.36
2024-05-02T10:00:00+00:00,Delhi,IN,5,29.03,39.87,197.41,11.48,18.36,480.65,1.06,8.61
2024-05-02T11:00:00+00:00,Delhi,IN,5,30.14,41.03,194.55,14.57,20.03,520.71,1.06,9.5
2024-05-02T12:00:00+00:00,Delhi,IN,5,30.78,42.08,188.83,18.51,21.22,560.76,0.83,10.26
2024-05-02T13:00:00+00:00,Delhi,IN,4,40.6,58.07,157.36,36.33,33.38,867.84,0.38,15.2
2024-05-02T14:00:00+00:00,Delhi,IN,4,56.48,84.54,120.16,47.98,44.82,1255.04,0.01,22.29
2024-05-02T15:00:00+00:00,Delhi,IN,4,67.39,101.57,98.71,48.67,47.68,1441.96,0,27.11
2024-05-02T16:00:00+00:00,Delhi,IN,5,77.5,115.64,80.82,51.41,50.07,1588.82,0,31.41
2024-05-02T17:00:00+00:00,Delhi,IN,5,88.05,130.44,65.09,55.52,52.93,1735.69,0,34.45
2024-05-02T18:00:00+00:00,Delhi,IN,5,85.77,125.13,57.94,54.84,48.64,1668.93,0,32.42
2024-05-02T19:00:00+00:00,Delhi,IN,4,72.44,102.84,60.08,46.61,40.05,1361.85,0,27.36
2024-05-02T20:00:00+00:00,Delhi,IN,4,68.35,92.98,66.52,38.04,37.19,1174.93,0,25.84
2024-05-02T21:00:00+00:00,Delhi,IN,4,69.92,91.87,72.96,33.24,37.67,1108.17,0,25.59
2024-05-02T22:00:00+00:00,Delhi,IN,4,71.29,92.02,75.82,30.16,37.19,1081.47,0,25.33
2024-05-02T23:00:00+00:00,Delhi,IN,4,70.5,90.18,73.67,29.13,36.24,1054.76,0,25.59
2024-05-03T00:00:00+00:00,Delhi,IN,4,71.15,90.51,66.52,31.19,36.24,1094.82,0,26.35
2024-05-03T01:00:00+00:00,Delhi,IN,5,78.62,101.67,53.64,40.78,41.96,1295.09,0.37,29.64
2024-05-03T02:00:00+00:00,Delhi,IN,5,98.1,131.28,47.92,55.52,52.93,1789.09,7.15,35.97
2024-05-03T03:00:00+00:00,Delhi,IN,5,105.84,143.39,71.53,64.43,60.08,2029.42,13.19,35.97
2024-05-03T04:00:00+00:00,Delhi,IN,4,74.91,102.39,127.32,46.61,54.84,1388.55,6.37,25.84
2024-05-03T05:00:00+00:00,Delhi,IN,5,73.05,97.85,185.97,32.22,50.54,1134.87,3.58,22.8
2024-05-03T06:00:00+00:00,Delhi,IN,5,71.12,92.66,231.74,21.59,42.44,921.25,1.98,19.51
2024-05-03T07:00:00+00:00,Delhi,IN,5,36.17,49.91,194.55,9.42,17.88,527.38,1.02,9.25
2024-05-03T08:00:00+00:00,Delhi,IN,5,28.92,41.56,183.11,8.65,14.66,467.3,1.01,7.35
2024-05-03T09:00:00+00:00,Delhi,IN,5,29.16,41.63,185.97,9.34,15.02,467.3,1.01,7.22
2024-05-03T10:00:00+00:00,Delhi,IN,5,30.99,43.57,185.97,10.71,15.97,480.65,0.95,7.6
2024-05-03T11:00:00+00:00,Delhi,IN,5,34.62,48.66,183.11,14.57,18.12,520.71,0.89,8.36
2024-05-03T12:00:00+00:00,Delhi,IN,4,38.23,55.12,173.09,19.54,20.5,574.11,0.58,8.99
2024-05-03T13:00:00+00:00,Delhi,IN,4,48.67,73.48,141.62,37.01,31.47,881.2,0.17,13.93
2024-05-03T14:00:00+00:00,Delhi,IN,4,64.98,101.07,104.43,50.72,43.87,1308.44,0,22.04
2024-05-03T15:00:00+00:00,Delhi,IN,5,77.32,121.91,84.4,54.84,50.07,1548.77,0,27.87
2024-05-03T16:00:00+00:00,Delhi,IN,5,89.4,139.93,70.81,58.95,57.7,1762.39,0,32.42
2024-05-03T17:00:00+00:00,Delhi,IN,5,99.76,154.48,60.08,62.38,62.94,1922.61,0,34.96
2024-05-03T18:00:00+00:00,Delhi,IN,5,94.62,146.32,57.22,58.95,59.6,1789.09,0,31.66
2024-05-03T19:00:00+00:00,Delhi,IN,5,86.33,131.39,52.21,54.84,52.45,1588.82,0,26.09
2024-05-03T20:00:00+00:00,Delhi,IN,5,86.73,128.41,43.99,50.04,48.64,1535.42,0,23.31
2024-05-03T21:00:00+00:00,Delhi,IN,5,90.99,132.21,34.69,48.67,48.64,1548.77,0,22.29
2024-05-03T22:00:00+00:00,Delhi,IN,5,94.17,136.55,25.75,47.3,48.64,1548.77,0.01,22.8
2024-05-03T23:00:00+00:00,Delhi,IN,5,92.99,134.56,20.03,45.24,46.73,1508.71,0.03,24.32
2024-05-04T00:00:00+00:00,Delhi,IN,5,91.76,132.16,17.52,46.61,46.25,1482.01,0.08,27.36
2024-05-04T01:00:00+00:00,Delhi,IN,5,99.35,141.15,17.52,56.21,53.88,1628.88,0.34,31.66
2024-05-04T02:00:00+00:00,Delhi,IN,5,122.69,173.1,10.91,78.14,70.57,2162.93,4.64,38.5
2024-05-04T03:00:00+00:00,Delhi,IN,5,133.83,187.97,16.99,87.74,81.06,2483.37,11.96,41.04
2024-05-04T04:00:00+00:00,Delhi,IN,5,140.29,195.01,45.42,87.74,92.51,2536.77,13.97,42.05
2024-05-04T05:00:00+00:00,Delhi,IN,5,156.07,211.38,103,91.85,111.58,2616.88,10.62,43.06
2024-05-04T06:00:00+00:00,Delhi,IN,5,176.48,228.18,214.58,81.57,127.79,2429.96,6.09,39.01
2024-05-04T07:00:00+00:00,Delhi,IN,5,75.69,110.07,220.3,26.05,55.79,894.55,2.1,12.54
2024-05-04T08:00:00+00:00,Delhi,IN,5,50.58,83.91,211.72,12.34,26.7,547.41,1.05,6.27
2024-05-04T09:00:00+00:00,Delhi,IN,5,38.19,68.64,191.69,9.34,16.21,440.6,0.8,4.69
2024-05-04T10:00:00+00:00,Delhi,IN,5,33.7,60.82,181.67,8.91,12.28,413.89,0.68,4.62
2024-05-04T11:00:00+00:00,Delhi,IN,4,33.49,59.57,178.81,11.14,12.76,447.27,0.68,5.26
2024-05-04T12:00:00+00:00,Delhi,IN,4,31.56,57.5,168.8,14.39,13.59,487.33,0.57,6.14
2024-05-04T13:00:00+00:00,Delhi,IN,4,51.76,89.77,110.15,56.89,30.52,1255.04,0.6,16.21
2024-05-04T14:00:00+00:00,Delhi,IN,5,97.12,158.18,41.13,104.19,58.65,2429.96,0.02,31.66
2024-05-04T15:00:00+00:00,Delhi,IN,5,138.62,219,9.03,119.27,79.15,3177.64,1.12,42.56
2024-05-04T16:00:00+00:00,Delhi,IN,5,171.9,262.99,1.68,117.9,95.37,3631.59,5.53,49.14
2024-05-04T17:00:00+00:00,Delhi,IN,5,198.77,300.78,0.18,112.41,106.81,3952.03,13.08,54.21
2024-05-04T18:00:00+00:00,Delhi,IN,5,210.96,320.65,0.03,109.67,108.72,4112.24,17.88,55.22
2024-05-04T19:00:00+00:00,Delhi,IN,5,203.2,314.27,0.03,108.3,101.09,3898.62,15.65,49.65
2024-05-04T20:00:00+00:00,Delhi,IN,5,205.1,318.26,0.01,102.82,100.14,3845.21,16.09,44.08
2024-05-04T21:00:00+00:00,Delhi,IN,5,219.71,331.93,0,98.71,106.81,3952.03,19.89,39.52
2024-05-04T22:00:00+00:00,Delhi,IN,5,219.53,324.06,0,93.22,109.67,3845.21,20.56,35.46
2024-05-04T23:00:00+00:00,Delhi,IN,5,192.27,282.82,0.01,87.05,97.27,3337.86,14.98,30.4
2024-05-05T00:00:00+00:00,Delhi,IN,5,155.26,226.71,0.25,76.09,75.34,2643.59,8.16,28.37
2024-05-05T01:00:00+00:00,Delhi,IN,5,103.44,153.02,9.12,56.89,52.45,1762.39,1.73,28.37
2024-05-05T02:00:00+00:00,Delhi,IN,5,98.61,147.97,20.03,47.98,48.16,1789.09,10.51,34.45
2024-05-05T03:00:00+00:00,Delhi,IN,5,105.18,158.98,42.2,54.15,51.5,2002.72,15.87,39.01
2024-05-05T04:00:00+00:00,Delhi,IN,5,82.46,125.81,101.57,45.93,57.22,1482.01,8.05,31.66
2024-05-05T05:00:00+00:00,Delhi,IN,5,86.75,124.73,175.95,36.67,60.56,1241.68,4.19,28.88
2024-05-05T06:00:00+00:00,Delhi,IN,5,105.03,138.91,257.49,27.08,62.94,1068.12,2.12,27.11
2024-05-05T07:00:00+00:00,Delhi,IN,5,56.14,86.27,240.33,10.88,27.18,587.46,0.85,11.53
2024-05-05T08:00:00+00:00,Delhi,IN,5,40.33,69.09,208.85,8.31,15.97,473.98,0.74,7.92
2024-05-05T09:00:00+00:00,Delhi,IN,5,36.3,64.13,194.55,8.14,13.23,453.95,0.73,7.22
2024-05-05T10:00:00+00:00,Delhi,IN,5,35.19,62.44,188.83,8.57,12.16,453.95,0.69,7.09
2024-05-05T11:00:00+00:00,Delhi,IN,5,34.95,61.54,185.97,10.45,12.64,473.98,0.66,7.28
2024-05-05T12:00:00+00:00,Delhi,IN,4,32.92,58.23,173.09,12.85,13.11,487.33,0.52,7.54
2024-05-05T13:00:00+00:00,Delhi,IN,4,34.81,61.98,141.62,23.99,20.74,667.57,0.25,10.77
2024-05-05T14:00:00+00:00,Delhi,IN,3,39.61,71.64,107.29,30.5,27.66,867.84,0,15.58
2024-05-05T15:00:00+00:00,Delhi,IN,3,43.16,78.43,89.41,30.85,29.56,947.95,0,19.25
2024-05-05T16:00:00+00:00,Delhi,IN,3,46.74,83.85,79.39,31.53,31.47,1014.71,0,22.04
2024-05-05T17:00:00+00:00,Delhi,IN,3,48.65,85.99,74.39,31.53,32.42,1028.06,0,23.56
2024-05-05T18:00:00+00:00,Delhi,IN,3,45.01,78.39,74.39,29.13,29.09,934.6,0,22.04
2024-05-05T19:00:00+00:00,Delhi,IN,3,40.33,68.7,76.53,25.7,25.51,801.09,0,20.01
2024-05-05T20:00:00+00:00,Delhi,IN,3,43.59,71.37,72.96,26.39,29.8,834.47,0,21.03
2024-05-05T21:00:00+00:00,Delhi,IN,3,47.72,76.32,68.66,27.08,33.86,881.2,0,22.29
2024-05-05T22:00:00+00:00,Delhi,IN,4,51.75,81.74,60.8,28.45,36.72,947.95,0,23.31
2024-05-05T23:00:00+00:00,Delhi,IN,4,57.21,89.17,49.35,31.53,39.58,1054.76,0,24.83
2024-05-06T00:00:00+00:00,Delhi,IN,4,65.01,99.65,35.76,38.39,44.35,1201.63,0,27.11
2024-05-06T01:00:00+00:00,Delhi,IN,5,82.67,125.34,17.17,53.47,55.31,1615.52,1.93,32.93
2024-05-06T02:00:00+00:00,Delhi,IN,5,116.96,176.86,16.09,66.49,74.39,2429.96,19.45,44.08
2024-05-06T03:00:00+00:00,Delhi,IN,5,137.08,205.95,39.7,84.31,86.78,2937.32,27.94,47.62
2024-05-06T04:00:00+00:00,Delhi,IN,5,95.15,142.47,127.32,66.49,85.83,1842.5,9.61,33.44
2024-05-06T05:00:00+00:00,Delhi,IN,5,103.21,145.41,228.88,47.3,81.06,1495.36,4.19,29.39
2024-05-06T06:00:00+00:00,Delhi,IN,5,114.44,152.46,311.85,30.85,72.48,1241.68,2.01,26.35
2024-05-06T07:00:00+00:00,Delhi,IN,5,41.17,66.38,211.72,10.37,22.17,567.44,0.94,9.88
2024-05-06T08:00:00+00:00,Delhi,IN,5,25.03,45.75,188.83,8.65,14.66,453.95,0.85,6.71
2024-05-06T09:00:00+00:00,Delhi,IN,5,22.41,41.26,188.83,9.34,14.19,453.95,0.8,6.46
2024-05-06T10:00:00+00:00,Delhi,IN,5,22.39,40.8,188.83,10.62,14.31,473.98,0.73,6.9
2024-05-06T11:00:00+00:00,Delhi,IN,5,25.6,45.03,191.69,13.88,15.74,534.06,0.62,8.36
2024-05-06T12:00:00+00:00,Delhi,IN,5,29.01,49.66,191.69,17.82,17.17,614.17,0.38,9.88
2024-05-06T13:00:00+00:00,Delhi,IN,4,38.7,64.6,157.36,34.96,30.52,921.25,0.15,15.07
2024-05-06T14:00:00+00:00,Delhi,IN,3,48.91,81.8,110.15,44.55,41.96,1201.63,0,20.77
2024-05-06T15:00:00+00:00,Delhi,IN,4,53.52,89.68,87.98,42.84,43.39,1255.04,0,23.05
2024-05-06T16:00:00+00:00,Delhi,IN,4,60.34,100.22,77.96,43.87,47.21,1348.5,0,25.84
2024-05-06T17:00:00+00:00,Delhi,IN,4,71.54,116.67,64.37,49.35,54.36,1562.12,0,29.89
2024-05-06T18:00:00+00:00,Delhi,IN,4,69.52,114.29,52.93,49.35,52.93,1522.06,0,29.39
2024-05-06T19:00:00+00:00,Delhi,IN,4,66,108.56,36.48,51.41,49.59,1468.66,0,26.85
2024-05-06T20:00:00+00:00,Delhi,IN,4,73.49,116.75,17.7,55.52,53.88,1588.82,0.1,26.85
2024-05-06T21:00:00+00:00,Delhi,IN,5,86.34,132.86,5.32,57.58,61.99,1762.39,1.34,28.12
2024-05-06T22:00:00+00:00,Delhi,IN,5,99.39,151.38,0.74,56.89,69.62,1949.31,5.09,29.89
2024-05-06T23:00:00+00:00,Delhi,IN,5,109.65,166.75,0.14,56.21,73.43,2082.82,9.16,32.42
2024-05-07T00:00:00+00:00,Delhi,IN,5,123.01,187.45,0.02,58.26,80.11,2296.45,15.2,37.49
2024-05-07T01:00:00+00:00,Delhi,IN,5,155.21,233.38,0.31,62.38,98.23,2937.32,33.08,51.17
2024-05-07T02:00:00+00:00,Delhi,IN,5,224.88,330.4,3.8,71.97,131.61,4432.68,76,71.94
2024-05-07T03:00:00+00:00,Delhi,IN,5,300.3,429.69,14.13,120.64,164.03,5928.04,99.24,84.1
2024-05-07T04:00:00+00:00,Delhi,IN,5,239.31,325.16,79.39,154.91,194.55,4219.06,33.53,62.32
2024-05-07T05:00:00+00:00,Delhi,IN,5,314.31,400.15,226.02,167.25,232.7,4165.65,13.97,56.74
