date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,aqi_cpcb,aqi_category
2024-01-10T06:00:00+00:00,Delhi,IN,5.0,195.71,222.02,53.64,42.5,57.7,1735.69,16.32,13.68,400,Very Poor
2024-01-10T07:00:00+00:00,Delhi,IN,5.0,161.51,181.89,80.82,38.04,55.79,1401.9,10.73,11.65,400,Very Poor
2024-01-10T08:00:00+00:00,Delhi,IN,5.0,131.17,148.12,92.98,32.56,49.11,1161.58,7.82,10.13,400,Very Poor
2024-01-10T09:00:00+00:00,Delhi,IN,5.0,130.36,145.93,103.0,31.19,48.16,1081.47,5.92,9.5,400,Very Poor
2024-01-10T10:00:00+00:00,Delhi,IN,5.0,146.45,163.1,105.86,35.99,48.64,1148.22,4.86,10.39,400,Very Poor
2024-01-10T11:00:00+00:00,Delhi,IN,5.0,177.17,197.25,92.98,50.72,50.07,1415.25,3.8,13.05,400,Very Poor
2024-01-10T12:00:00+00:00,Delhi,IN,5.0,203.44,226.59,71.53,67.17,47.21,1682.28,0.92,14.19,400,Very Poor
2024-01-10T13:00:00+00:00,Delhi,IN,5.0,230.93,257.95,58.65,72.66,45.78,1922.61,0.0,14.69,400,Very Poor
2024-01-10T14:00:00+00:00,Delhi,IN,5.0,257.05,288.15,64.37,65.8,44.35,2029.42,0.0,14.06,400,Very Poor
2024-01-10T15:00:00+00:00,Delhi,IN,5.0,276.45,308.59,74.39,54.84,40.53,2002.72,0.0,11.78,400,Very Poor
2024-01-10T16:00:00+00:00,Delhi,IN,5.0,296.89,329.53,75.82,49.35,37.67,2002.72,0.0,10.01,400,Very Poor
2024-01-10T17:00:00+00:00,Delhi,IN,5.0,319.37,354.45,67.95,50.72,35.29,2136.23,0.0,9.25,400,Very Poor
2024-01-10T18:00:00+00:00,Delhi,IN,5.0,323.16,355.07,62.23,50.04,31.47,2082.82,0.0,7.03,400,Very Poor
2024-01-10T19:00:00+00:00,Delhi,IN,5.0,309.84,334.98,60.8,43.18,26.23,1815.8,0.0,4.5,400,Very Poor
2024-01-10T20:00:00+00:00,Delhi,IN,5.0,300.38,322.16,58.65,37.01,25.03,1642.23,0.0,4.02,400,Very Poor
2024-01-10T21:00:00+00:00,Delhi,IN,5.0,296.52,317.4,55.07,34.27,24.8,1562.12,0.0,4.05,400,Very Poor
2024-01-10T22:00:00+00:00,Delhi,IN,5.0,292.37,312.9,49.35,32.56,24.32,1535.42,0.0,4.24,400,Very Poor
2024-01-10T23:00:00+00:00,Delhi,IN,5.0,286.38,306.67,43.99,31.87,23.84,1508.71,0.01,4.43,400,Very Poor
2024-01-11T00:00:00+00:00,Delhi,IN,5.0,280.98,301.04,37.19,33.93,24.08,1522.06,0.03,4.88,400,Very Poor
2024-01-11T01:00:00+00:00,Delhi,IN,5.0,289.4,310.1,23.6,43.87,28.13,1735.69,0.44,6.9,400,Very Poor
2024-01-11T02:00:00+00:00,Delhi,IN,5.0,320.55,349.45,4.16,60.32,36.72,2323.15,7.6,11.53,400,Very Poor
2024-01-11T03:00:00+00:00,Delhi,IN,5.0,346.89,381.9,0.2,63.75,44.35,2883.91,26.15,15.58,400,Very Poor
2024-01-11T04:00:00+00:00,Delhi,IN,5.0,359.84,400.15,0.6,65.8,53.88,3150.94,35.32,18.49,400,Very Poor
2024-01-11T05:00:00+00:00,Delhi,IN,5.0,362.05,409.56,3.13,65.8,63.9,3177.64,36.21,19.25,400,Very Poor
2024-01-11T06:00:00+00:00,Delhi,IN,5.0,346.2,394.22,7.87,65.12,75.34,2990.72,32.19,19.25,400,Very Poor
2024-01-11T07:00:00+00:00,Delhi,IN,5.0,259.71,292.31,55.79,54.84,80.11,2056.12,13.63,12.54,400,Very Poor
2024-01-11T08:00:00+00:00,Delhi,IN,5.0,215.02,241.66,83.68,45.24,69.62,1655.58,8.16,10.77,400,Very Poor
2024-01-11T09:00:00+00:00,Delhi,IN,5.0,198.1,222.88,100.14,41.81,66.76,1508.71,6.59,10.51,400,Very Poor
2024-01-11T10:00:00+00:00,Delhi,IN,5.0,204.4,232.58,95.84,50.72,62.94,1695.63,7.04,13.17,400,Very Poor
2024-01-11T11:00:00+00:00,Delhi,IN,5.0,225.05,259.89,66.52,74.71,59.13,2136.23,7.6,15.96,400,Very Poor
2024-01-11T12:00:00+00:00,Delhi,IN,5.0,235.74,275.62,24.68,105.56,54.36,2536.77,4.75,15.96,400,Very Poor
2024-01-11T13:00:00+00:00,Delhi,IN,5.0,249.45,295.33,2.62,115.16,52.45,2883.91,7.71,16.21,400,Very Poor
2024-01-11T14:00:00+00:00,Delhi,IN,5.0,269.12,323.32,0.95,104.19,50.07,3070.83,10.95,15.96,400,Very Poor
2024-01-11T15:00:00+00:00,Delhi,IN,5.0,280.9,339.23,1.56,91.85,44.35,3044.13,8.49,14.82,400,Very Poor
2024-01-11T16:00:00+00:00,Delhi,IN,5.0,287.24,346.47,2.17,83.63,39.58,2990.72,6.59,13.68,400,Very Poor
2024-01-11T17:00:00+00:00,Delhi,IN,5.0,292.52,353.12,1.45,79.51,36.72,3017.43,7.93,12.79,400,Very Poor
2024-01-11T18:00:00+00:00,Delhi,IN,5.0,273.54,328.59,1.25,74.03,30.52,2803.8,7.93,9.88,400,Very Poor
2024-01-11T19:00:00+00:00,Delhi,IN,5.0,233.89,276.44,3.0,65.12,23.13,2269.74,4.25,6.4,400,Very Poor
2024-01-11T20:00:00+00:00,Delhi,IN,5.0,208.03,241.42,7.51,54.15,20.98,1895.9,1.41,5.64,400,Very Poor
2024-01-11T21:00:00+00:00,Delhi,IN,5.0,194.58,222.29,11.18,46.61,20.74,1682.28,0.66,5.45,400,Very Poor
2024-01-11T22:00:00+00:00,Delhi,IN,5.0,185.96,208.05,12.52,42.84,20.98,1575.47,0.52,5.38,400,Very Poor
2024-01-11T23:00:00+00:00,Delhi,IN,5.0,177.22,196.47,11.98,41.47,21.22,1508.71,0.61,5.32,400,Very Poor
2024-01-12T00:00:00+00:00,Delhi,IN,5.0,171.56,188.85,8.94,43.53,21.93,1522.06,1.2,5.57,400,Very Poor
2024-01-12T01:00:00+00:00,Delhi,IN,5.0,179.89,200.15,3.22,49.35,26.23,1762.39,6.26,7.85,400,Very Poor
2024-01-12T02:00:00+00:00,Delhi,IN,5.0,216.73,248.26,0.05,52.78,35.29,2483.37,28.16,13.17,400,Very Poor
2024-01-12T03:00:00+00:00,Delhi,IN,5.0,250.31,291.73,0.18,56.21,43.87,3204.35,56.77,18.49,400,Very Poor
2024-01-12T04:00:00+00:00,Delhi,IN,5.0,267.01,316.03,1.43,58.26,51.5,3578.19,71.53,21.79,400,Very Poor
2024-01-12T05:00:00+00:00,Delhi,IN,5.0,265.01,320.6,6.88,58.95,56.74,3471.37,66.16,20.77,400,Very Poor
2024-01-12T06:00:00+00:00,Delhi,IN,5.0,245.3,295.54,22.35,63.75,63.9,2990.72,46.49,17.99,400,Very Poor
2024-01-12T07:00:00+00:00,Delhi,IN,5.0,192.19,221.57,66.52,54.84,79.15,1789.09,17.43,9.75,400,Very Poor
2024-01-12T08:00:00+00:00,Delhi,IN,5.0,191.8,217.75,87.26,52.09,80.11,1575.47,11.73,9.37,400,Very Poor
2024-01-12T09:00:00+00:00,Delhi,IN,5.0,202.42,228.76,98.71,54.84,85.83,1575.47,9.95,10.51,400,Very Poor
2024-01-12T10:00:00+00:00,Delhi,IN,5.0,240.17,276.38,78.68,76.77,78.2,2162.93,14.19,16.97,400,Very Poor
2024-01-12T11:00:00+00:00,Delhi,IN,5.0,301.97,356.17,30.76,115.16,67.71,3311.16,29.95,27.36,400,Very Poor
2024-01-12T12:00:00+00:00,Delhi,IN,5.0,350.34,418.88,3.08,132.98,63.9,4379.27,66.16,31.16,400,Very Poor
2024-01-12T13:00:00+00:00,Delhi,IN,5.0,411.19,497.37,0.02,130.24,69.62,5447.39,102.82,36.48,400,Very Poor
2024-01-12T14:00:00+00:00,Delhi,IN,5.0,481.85,590.33,0.0,120.64,76.29,6088.26,109.08,42.56,400,Very Poor
2024-01-12T15:00:00+00:00,Delhi,IN,5.0,532.72,657.93,0.0,109.67,77.25,6301.88,99.24,45.09,400,Very Poor
2024-01-12T16:00:00+00:00,Delhi,IN,5.0,567.8,704.21,0.0,101.45,77.25,6355.29,91.2,46.61,400,Very Poor
2024-01-12T17:00:00+00:00,Delhi,IN,5.0,586.52,728.61,0.0,97.33,78.2,6355.29,87.62,49.14,400,Very Poor
2024-01-12T18:00:00+00:00,Delhi,IN,5.0,556.88,687.88,0.0,94.59,72.48,5874.63,78.68,44.58,400,Very Poor
2024-01-12T19:00:00+00:00,Delhi,IN,5.0,484.27,588.32,0.0,89.11,55.31,4806.52,58.11,30.4,400,Very Poor
2024-01-12T20:00:00+00:00,Delhi,IN,5.0,426.39,505.27,0.0,79.51,37.19,3898.62,36.21,18.49,400,Very Poor
2024-01-12T21:00:00+00:00,Delhi,IN,5.0,389.32,450.41,0.0,69.23,27.66,3284.45,24.14,13.05,400,Very Poor
2024-01-12T22:00:00+00:00,Delhi,IN,5.0,364.39,405.98,0.0,59.63,23.37,2857.21,18.1,11.78,400,Very Poor
2024-01-12T23:00:00+00:00,Delhi,IN,5.0,350.98,382.14,0.01,53.47,22.65,2643.59,16.32,11.78,400,Very Poor
2024-01-13T00:00:00+00:00,Delhi,IN,5.0,354.1,379.28,0.0,50.72,24.08,2643.59,19.0,11.78,400,Very Poor
2024-01-13T01:00:00+00:00,Delhi,IN,5.0,367.09,392.82,0.0,52.09,30.28,3017.43,30.4,14.19,400,Very Poor
2024-01-13T02:00:00+00:00,Delhi,IN,5.0,416.32,454.74,0.0,58.26,41.96,3952.03,58.11,20.01,400,Very Poor
2024-01-13T03:00:00+00:00,Delhi,IN,5.0,453.85,503.85,0.05,67.17,51.02,4699.71,84.94,23.05,400,Very Poor
2024-01-13T04:00:00+00:00,Delhi,IN,5.0,455.69,507.62,0.15,80.88,61.04,4753.11,80.47,22.29,400,Very Poor
2024-01-13T05:00:00+00:00,Delhi,IN,5.0,490.28,553.04,0.23,86.37,71.53,5233.76,95.67,22.55,400,Very Poor
2024-01-13T06:00:00+00:00,Delhi,IN,5.0,499.52,567.42,0.28,93.22,82.97,5500.79,103.71,21.03,400,Very Poor
2024-01-13T07:00:00+00:00,Delhi,IN,5.0,383.48,429.64,13.05,112.41,122.07,3524.78,46.49,11.4,400,Very Poor
2024-01-13T08:00:00+00:00,Delhi,IN,5.0,332.24,371.68,19.67,117.9,120.16,2803.8,25.26,10.01,400,Very Poor
2024-01-13T09:00:00+00:00,Delhi,IN,5.0,310.26,348.28,22.17,124.75,131.61,2643.59,21.23,12.16,400,Very Poor
2024-01-13T10:00:00+00:00,Delhi,IN,5.0,340.95,387.78,38.98,128.87,156.4,3177.64,38.0,21.79,400,Very Poor
2024-01-13T11:00:00+00:00,Delhi,IN,5.0,410.77,474.77,18.06,171.36,186.92,4325.87,52.75,39.52,400,Very Poor
2024-01-13T12:00:00+00:00,Delhi,IN,5.0,476.61,559.19,2.17,200.15,213.62,5554.2,86.72,58.77,400,Very Poor
2024-01-13T13:00:00+00:00,Delhi,IN,5.0,555.57,660.37,0.01,213.86,236.51,6835.94,119.81,81.06,400,Very Poor
2024-01-13T14:00:00+00:00,Delhi,IN,5.0,630.86,760.7,0.0,208.38,244.14,7583.62,128.75,105.38,400,Very Poor
2024-01-13T15:00:00+00:00,Delhi,IN,5.0,670.39,818.77,0.0,191.93,228.88,7690.43,118.02,119.57,400,Very Poor
2024-01-13T16:00:00+00:00,Delhi,IN,5.0,669.75,821.85,0.0,161.77,141.14,7263.18,101.03,73.97,400,Very Poor
2024-01-13T17:00:00+00:00,Delhi,IN,5.0,645.57,794.06,0.0,131.61,93.46,6782.53,84.94,49.65,400,Very Poor
2024-01-13T18:00:00+00:00,Delhi,IN,5.0,573.42,707.09,0.0,106.93,70.57,5714.42,65.27,38.5,400,Very Poor
2024-01-13T19:00:00+00:00,Delhi,IN,5.0,491.61,602.94,0.0,90.48,53.88,4592.9,46.49,28.12,400,Very Poor
2024-01-13T20:00:00+00:00,Delhi,IN,5.0,443.1,537.54,0.0,80.2,47.21,3791.81,32.63,24.07,400,Very Poor
2024-01-13T21:00:00+00:00,Delhi,IN,5.0,413.15,493.42,0.0,73.34,42.44,3257.75,23.25,21.79,400,Very Poor
2024-01-13T22:00:00+00:00,Delhi,IN,5.0,392.61,457.69,0.01,69.23,37.19,2883.91,17.88,18.49,400,Very Poor
2024-01-13T23:00:00+00:00,Delhi,IN,5.0,384.94,430.46,0.02,67.17,32.9,2750.4,16.54,14.06,400,Very Poor
2024-01-14T00:00:00+00:00,Delhi,IN,5.0,390.57,424.02,0.01,67.86,31.47,2803.8,19.89,11.4,400,Very Poor
2024-01-14T01:00:00+00:00,Delhi,IN,5.0,398.61,429.15,0.0,68.55,34.33,3204.35,32.63,12.79,400,Very Poor
2024-01-14T02:00:00+00:00,Delhi,IN,5.0,432.35,472.85,0.0,71.29,44.82,4112.24,61.69,18.75,400,Very Poor
2024-01-14T03:00:00+00:00,Delhi,IN,5.0,450.56,498.53,0.07,75.4,51.98,4913.33,89.41,22.04,400,Very Poor
2024-01-14T04:00:00+00:00,Delhi,IN,5.0,408.67,454.13,1.59,80.2,60.08,4486.08,74.21,19.51,400,Very Poor
2024-01-14T05:00:00+00:00,Delhi,IN,5.0,407.79,462.65,7.69,82.94,63.9,4539.49,67.95,19.76,400,Very Poor
2024-01-14T06:00:00+00:00,Delhi,IN,5.0,403.6,463.12,23.96,93.22,64.85,4379.27,50.96,17.99,400,Very Poor
2024-01-14T07:00:00+00:00,Delhi,IN,5.0,320.26,359.8,87.98,74.71,78.2,2777.1,19.22,10.13,400,Very Poor
2024-01-14T08:00:00+00:00,Delhi,IN,5.0,298.73,330.77,128.75,61.69,77.25,2216.34,10.17,8.36,400,Very Poor
2024-01-14T09:00:00+00:00,Delhi,IN,5.0,290.04,319.0,150.2,57.58,82.02,1976.01,7.04,8.11,400,Very Poor
2024-01-14T10:00:00+00:00,Delhi,IN,5.0,316.84,353.4,125.89,74.03,75.34,2403.26,8.27,14.57,400,Very Poor
2024-01-14T11:00:00+00:00,Delhi,IN,5.0,368.76,419.21,67.23,108.3,62.94,3257.75,12.29,23.56,400,Very Poor
2024-01-14T12:00:00+00:00,Delhi,IN,5.0,399.72,460.35,11.44,138.46,55.79,4005.43,22.35,28.12,400,Very Poor
2024-01-14T13:00:00+00:00,Delhi,IN,5.0,426.87,496.33,0.03,132.98,54.36,4592.9,46.49,29.89,400,Very Poor
2024-01-14T14:00:00+00:00,Delhi,IN,5.0,454.82,534.49,0.0,116.53,50.54,4806.52,50.51,27.61,400,Very Poor
2024-01-14T15:00:00+00:00,Delhi,IN,5.0,469.25,552.62,0.0,97.33,42.92,4699.71,42.92,21.79,400,Very Poor
2024-01-14T16:00:00+00:00,Delhi,IN,5.0,474.2,554.76,0.0,84.31,36.24,4486.08,34.87,17.23,400,Very Poor
2024-01-14T17:00:00+00:00,Delhi,IN,5.0,472.82,550.6,0.01,78.83,32.42,4272.46,28.61,15.07,400,Very Poor
2024-01-14T18:00:00+00:00,Delhi,IN,5.0,440.17,506.82,0.1,74.03,25.75,3738.4,19.89,10.77,400,Very Poor
2024-01-14T19:00:00+00:00,Delhi,IN,5.0,391.23,443.06,0.59,67.17,19.79,3017.43,10.17,7.09,400,Very Poor
2024-01-14T20:00:00+00:00,Delhi,IN,5.0,381.04,426.9,0.98,60.32,21.22,2723.69,7.71,7.28,400,Very Poor
2024-01-14T21:00:00+00:00,Delhi,IN,5.0,383.49,426.58,1.16,56.21,22.17,2590.18,6.65,7.47,400,Very Poor
2024-01-14T22:00:00+00:00,Delhi,IN,5.0,383.77,425.42,1.32,52.09,22.65,2483.37,6.2,7.54,400,Very Poor
2024-01-14T23:00:00+00:00,Delhi,IN,5.0,377.42,413.37,1.74,50.72,22.65,2376.56,5.25,7.16,400,Very Poor
2024-01-15T00:00:00+00:00,Delhi,IN,5.0,372.13,398.1,2.03,51.41,24.08,2323.15,5.2,7.41,400,Very Poor
2024-01-15T01:00:00+00:00,Delhi,IN,5.0,367.72,390.86,1.29,56.21,29.09,2483.37,9.83,9.63,400,Very Poor
2024-01-15T02:00:00+00:00,Delhi,IN,5.0,396.05,427.28,0.04,62.38,39.58,3204.35,29.95,15.07,400,Very Poor
2024-01-15T03:00:00+00:00,Delhi,IN,5.0,415.19,450.93,0.18,70.6,49.59,3738.4,48.28,19.0,400,Very Poor
2024-01-15T04:00:00+00:00,Delhi,IN,5.0,413.08,450.97,1.5,81.57,63.9,3738.4,47.83,20.52,400,Very Poor
2024-01-15T05:00:00+00:00,Delhi,IN,5.0,416.46,463.35,6.53,89.11,78.2,3738.4,45.15,20.52,400,Very Poor
2024-01-15T06:00:00+00:00,Delhi,IN,5.0,408.17,456.49,17.52,94.59,93.46,3524.78,35.32,18.75,400,Very Poor
2024-01-15T07:00:00+00:00,Delhi,IN,5.0,317.11,350.64,64.37,78.14,105.86,2403.26,20.12,10.51,400,Very Poor
2024-01-15T08:00:00+00:00,Delhi,IN,5.0,297.14,327.25,85.12,73.34,104.9,2109.53,15.2,9.88,400,Very Poor
2024-01-15T09:00:00+00:00,Delhi,IN,5.0,292.9,322.94,95.84,74.71,109.67,2082.82,13.63,11.15,400,Very Poor
2024-01-15T10:00:00+00:00,Delhi,IN,5.0,315.83,357.86,71.53,94.59,97.27,2696.99,19.45,19.76,400,Very Poor
2024-01-15T11:00:00+00:00,Delhi,IN,5.0,372.29,434.23,25.39,126.12,85.83,3898.62,37.55,32.93,400,Very Poor
2024-01-15T12:00:00+00:00,Delhi,IN,5.0,419.43,499.03,2.35,139.83,95.37,5020.14,77.78,46.61,400,Very Poor
2024-01-15T13:00:00+00:00,Delhi,IN,5.0,487.12,588.16,0.01,142.57,119.21,6195.07,116.23,67.89,400,Very Poor
2024-01-15T14:00:00+00:00,Delhi,IN,5.0,567.6,693.76,0.0,139.83,122.07,7049.56,123.38,76.0,400,Very Poor
2024-01-15T15:00:00+00:00,Delhi,IN,5.0,614.87,763.38,0.0,128.87,102.04,7263.18,111.76,63.84,400,Very Poor
2024-01-15T16:00:00+00:00,Delhi,IN,5.0,627.96,789.49,0.0,116.53,79.15,7156.37,100.14,47.12,400,Very Poor
2024-01-15T17:00:00+00:00,Delhi,IN,5.0,620.67,785.95,0.0,104.19,69.62,6782.53,91.2,40.02,400,Very Poor
2024-01-15T18:00:00+00:00,Delhi,IN,5.0,559.8,702.73,0.0,93.22,57.22,5874.63,76.89,30.15,400,Very Poor
2024-01-15T19:00:00+00:00,Delhi,IN,5.0,469.52,558.26,0.0,83.63,43.87,4592.9,54.99,19.0,400,Very Poor
2024-01-15T20:00:00+00:00,Delhi,IN,5.0,417.29,472.34,0.0,76.77,39.58,3791.81,38.89,14.95,400,Very Poor
2024-01-15T21:00:00+00:00,Delhi,IN,5.0,390.01,421.54,0.0,71.29,37.67,3311.16,29.5,13.17,400,Very Poor
2024-01-15T22:00:00+00:00,Delhi,IN,5.0,371.63,392.52,0.0,67.17,35.76,3044.13,23.69,11.91,400,Very Poor
2024-01-15T23:00:00+00:00,Delhi,IN,5.0,363.51,381.12,0.01,65.12,36.24,2964.02,21.9,11.4,400,Very Poor
2024-01-16T00:00:00+00:00,Delhi,IN,5.0,372.62,390.49,0.01,67.17,40.05,3124.24,25.7,12.16,400,Very Poor
2024-01-16T01:00:00+00:00,Delhi,IN,5.0,403.35,426.88,0.01,77.46,51.02,3524.78,35.76,15.2,400,Very Poor
2024-01-16T02:00:00+00:00,Delhi,IN,5.0,470.13,504.83,0.0,82.94,67.71,4539.49,67.95,22.55,400,Very Poor
2024-01-16T03:00:00+00:00,Delhi,IN,5.0,506.18,545.98,0.04,86.37,78.2,5340.58,99.24,27.87,400,Very Poor
2024-01-16T04:00:00+00:00,Delhi,IN,5.0,548.93,595.31,0.6,89.11,86.78,6088.26,125.17,30.4,400,Very Poor
2024-01-16T05:00:00+00:00,Delhi,IN,5.0,635.56,701.68,2.68,97.33,98.23,7263.18,160.93,32.42,400,Very Poor
2024-01-16T06:00:00+00:00,Delhi,IN,5.0,710.07,793.16,7.69,127.49,113.49,8117.68,166.3,31.92,400,Very Poor
2024-01-16T07:00:00+00:00,Delhi,IN,5.0,686.51,754.09,26.46,178.22,188.83,6515.5,101.03,22.55,400,Very Poor
2024-01-16T08:00:00+00:00,Delhi,IN,5.0,717.34,782.3,53.64,222.09,215.53,6088.26,62.58,20.77,400,Very Poor
2024-01-16T09:00:00+00:00,Delhi,IN,5.0,704.55,767.73,71.53,233.05,242.23,5554.2,44.26,17.99,400,Very Poor
2024-01-16T10:00:00+00:00,Delhi,IN,5.0,722.79,797.18,47.21,246.76,240.33,5928.04,52.3,24.32,400,Very Poor
2024-01-16T11:00:00+00:00,Delhi,IN,5.0,802.38,900.92,13.23,265.96,225.07,7370.0,93.88,40.53,400,Very Poor
2024-01-16T12:00:00+00:00,Delhi,IN,5.0,850.21,969.16,1.33,265.96,259.4,8651.73,159.14,61.3,400,Very Poor
2024-01-16T13:00:00+00:00,Delhi,IN,5.0,855.78,993.24,0.01,260.47,316.62,9292.6,207.42,83.09,400,Very Poor
2024-01-16T14:00:00+00:00,Delhi,IN,5.0,854.4,1012.21,0.0,249.51,335.69,9399.41,212.79,97.27,400,Very Poor
2024-01-16T15:00:00+00:00,Delhi,IN,5.0,860.02,1032.63,0.0,233.05,301.36,9292.6,196.7,97.27,400,Very Poor
2024-01-16T16:00:00+00:00,Delhi,IN,5.0,819.68,994.04,0.0,211.12,234.6,8544.92,164.51,80.05,400,Very Poor
2024-01-16T17:00:00+00:00,Delhi,IN,5.0,766.01,936.52,0.0,180.96,185.01,7583.62,132.32,68.9,400,Very Poor
2024-01-16T18:00:00+00:00,Delhi,IN,5.0,701.21,858.53,0.0,150.8,135.42,6462.1,105.5,53.7,400,Very Poor
2024-01-16T19:00:00+00:00,Delhi,IN,5.0,617.65,748.77,0.0,120.64,84.88,5180.36,77.78,36.98,400,Very Poor
2024-01-16T20:00:00+00:00,Delhi,IN,5.0,566.62,672.53,0.0,98.71,54.36,4325.87,54.99,28.12,400,Very Poor
2024-01-16T21:00:00+00:00,Delhi,IN,5.0,537.02,625.19,0.0,86.37,39.1,3791.81,38.0,23.05,400,Very Poor
2024-01-16T22:00:00+00:00,Delhi,IN,5.0,530.98,607.07,0.0,80.2,34.81,3524.78,30.4,20.01,400,Very Poor
2024-01-16T23:00:00+00:00,Delhi,IN,5.0,531.41,600.12,0.0,76.77,37.19,3364.56,27.72,19.76,400,Very Poor
2024-01-17T00:00:00+00:00,Delhi,IN,5.0,533.69,597.83,0.0,74.03,43.87,3311.16,29.5,21.03,400,Very Poor
2024-01-17T01:00:00+00:00,Delhi,IN,5.0,561.84,629.77,0.0,71.97,53.88,3685.0,43.81,24.57,400,Very Poor
2024-01-17T02:00:00+00:00,Delhi,IN,5.0,633.66,716.54,0.0,71.29,59.13,4859.92,84.04,24.57,400,Very Poor
2024-01-17T03:00:00+00:00,Delhi,IN,5.0,680.94,760.08,0.34,70.6,60.08,5821.23,128.75,19.76,400,Very Poor
2024-01-17T04:00:00+00:00,Delhi,IN,5.0,639.54,706.57,2.95,67.86,60.56,5661.01,126.96,14.19,400,Very Poor
2024-01-17T05:00:00+00:00,Delhi,IN,5.0,610.09,682.75,9.39,74.71,62.94,5287.17,104.61,15.33,400,Very Poor
2024-01-17T06:00:00+00:00,Delhi,IN,5.0,589.5,661.24,25.39,95.96,66.76,4859.92,68.84,18.75,400,Very Poor
2024-01-17T07:00:00+00:00,Delhi,IN,5.0,326.47,355.26,71.53,69.23,137.33,1869.2,19.22,0.14,400,Very Poor
2024-01-17T08:00:00+00:00,Delhi,IN,5.0,262.68,284.86,85.12,61.69,129.7,1388.55,14.08,0.21,400,Very Poor
2024-01-17T09:00:00+00:00,Delhi,IN,5.0,260.13,281.24,91.55,65.8,131.61,1295.09,12.07,0.4,400,Very Poor
2024-01-17T10:00:00+00:00,Delhi,IN,5.0,315.38,350.14,57.22,98.71,120.16,2162.93,22.8,10.51,400,Very Poor
2024-01-17T11:00:00+00:00,Delhi,IN,5.0,380.88,437.48,17.17,131.61,99.18,3738.4,52.3,28.12,400,Very Poor
2024-01-17T12:00:00+00:00,Delhi,IN,5.0,432.14,507.34,1.86,145.32,92.51,5180.36,96.56,41.04,400,Very Poor
2024-01-17T13:00:00+00:00,Delhi,IN,5.0,480.44,575.19,0.01,153.54,103.95,6355.29,128.75,58.26,400,Very Poor
2024-01-17T14:00:00+00:00,Delhi,IN,5.0,529.81,644.12,0.0,149.43,111.58,6835.94,128.75,72.96,400,Very Poor
2024-01-17T15:00:00+00:00,Delhi,IN,5.0,567.4,694.78,0.0,142.57,111.58,6942.75,114.44,81.06,400,Very Poor
2024-01-17T16:00:00+00:00,Delhi,IN,5.0,573.85,701.25,0.0,135.72,97.27,6515.5,92.09,76.0,400,Very Poor
2024-01-17T17:00:00+00:00,Delhi,IN,5.0,572.35,692.33,0.0,128.87,77.25,6088.26,75.1,59.78,400,Very Poor
2024-01-17T18:00:00+00:00,Delhi,IN,5.0,544.63,645.14,0.0,122.01,55.79,5393.98,61.69,38.5,400,Very Poor
2024-01-17T19:00:00+00:00,Delhi,IN,5.0,479.31,551.07,0.0,108.3,38.15,4379.27,42.02,20.77,400,Very Poor
2024-01-17T20:00:00+00:00,Delhi,IN,5.0,437.9,492.08,0.01,91.85,35.76,3631.59,26.38,16.72,400,Very Poor
2024-01-17T21:00:00+00:00,Delhi,IN,5.0,412.27,456.75,0.04,76.77,38.62,3124.24,18.33,16.97,400,Very Poor
2024-01-17T22:00:00+00:00,Delhi,IN,5.0,405.91,442.46,0.06,69.92,52.45,2910.61,15.65,22.55,400,Very Poor
2024-01-17T23:00:00+00:00,Delhi,IN,5.0,415.42,450.6,0.05,70.6,70.57,2910.61,16.32,29.64,400,Very Poor
2024-01-18T00:00:00+00:00,Delhi,IN,5.0,435.8,469.59,0.01,72.66,86.78,3097.53,21.9,36.98,400,Very Poor
2024-01-18T01:00:00+00:00,Delhi,IN,5.0,490.33,530.21,0.0,78.83,113.49,3845.21,44.26,52.18,400,Very Poor
2024-01-18T02:00:00+00:00,Delhi,IN,5.0,598.6,657.1,0.0,89.11,154.5,5554.2,97.45,83.09,400,Very Poor
2024-01-18T03:00:00+00:00,Delhi,IN,5.0,690.92,758.31,0.02,98.71,183.11,7156.37,157.36,103.35,400,Very Poor
2024-01-18T04:00:00+00:00,Delhi,IN,5.0,654.04,709.55,0.28,100.08,139.24,6942.75,157.36,55.73,400,Very Poor
2024-01-18T05:00:00+00:00,Delhi,IN,5.0,712.9,783.52,1.39,104.19,131.61,7797.24,187.75,42.05,400,Very Poor
2024-01-18T06:00:00+00:00,Delhi,IN,5.0,770.65,852.61,3.53,120.64,137.33,8544.92,205.64,32.93,400,Very Poor
2024-01-18T07:00:00+00:00,Delhi,IN,5.0,584.35,636.33,9.83,148.06,270.84,5020.14,135.9,13.05,400,Very Poor
2024-01-18T08:00:00+00:00,Delhi,IN,5.0,562.28,609.11,14.31,168.62,297.55,4325.87,113.55,8.99,400,Very Poor
2024-01-18T09:00:00+00:00,Delhi,IN,5.0,562.7,609.85,16.09,189.19,308.99,4325.87,101.03,8.04,400,Very Poor
2024-01-18T10:00:00+00:00,Delhi,IN,5.0,584.76,642.46,13.77,194.67,278.47,4859.92,113.55,15.45,400,Very Poor
2024-01-18T11:00:00+00:00,Delhi,IN,5.0,646.49,723.7,5.23,200.15,242.23,6088.26,150.2,32.42,400,Very Poor
2024-01-18T12:00:00+00:00,Delhi,IN,5.0,692.82,786.77,0.75,200.15,244.14,7263.18,193.12,53.7,400,Very Poor
